Start Time,End Time,Precipitation,Wind Speed,Wind Direction,Location
2024-07-01 16:00:00,2024-07-01 18:00:00,0.3,15.5,290.0,Potsdam
2024-07-01 21:00:00,2024-07-01 21:00:00,0.4,13.0,285.0,Berlin
2024-07-02 09:00:00,2024-07-02 09:00:00,0.2,21.6,240.0,Potsdam
2024-07-02 11:00:00,2024-07-02 13:00:00,0.3,14.8,258.0,Berlin
2024-07-02 12:00:00,2024-07-02 12:00:00,0.2,19.4,250.0,Potsdam
2024-07-02 15:00:00,2024-07-02 16:00:00,0.3,14.8,263.0,Berlin
2024-07-02 16:00:00,2024-07-02 17:00:00,0.1,17.6,260.0,Potsdam
2024-07-02 20:00:00,2024-07-02 21:00:00,0.4,18.7,280.0,Potsdam
2024-07-02 21:00:00,2024-07-02 21:00:00,0.5,14.8,271.0,Berlin
2024-07-04 14:00:00,2024-07-04 16:00:00,0.4,16.9,300.0,Potsdam
2024-07-04 16:00:00,2024-07-04 17:00:00,0.1,14.8,272.0,Berlin
2024-07-04 20:00:00,2024-07-04 20:00:00,0.5,11.1,271.0,Berlin
2024-07-06 17:00:00,2024-07-06 17:00:00,1.2,18.5,225.0,Berlin
2024-07-06 17:00:00,2024-07-06 17:00:00,0.1,17.6,210.0,Potsdam
2024-07-10 09:00:00,2024-07-10 10:00:00,16.2,13.7,330.0,Potsdam
2024-07-10 10:00:00,2024-07-10 11:00:00,0.6,9.3,268.0,Berlin
2024-07-10 18:00:00,2024-07-10 19:00:00,10.7,13.0,260.0,Potsdam
2024-07-10 19:00:00,2024-07-10 20:00:00,1.0,7.4,294.0,Berlin
2024-07-11 06:00:00,2024-07-11 06:00:00,0.1,12.2,250.0,Potsdam
2024-07-12 04:00:00,2024-07-12 04:00:00,0.1,9.4,60.0,Potsdam
2024-07-12 05:00:00,2024-07-12 05:00:00,0.4,11.1,104.0,Berlin
2024-07-12 07:00:00,2024-07-12 09:00:00,0.4,14.8,116.0,Berlin
2024-07-12 07:00:00,2024-07-12 09:00:00,0.8,10.1,60.0,Potsdam
2024-07-12 13:00:00,2024-07-12 15:00:00,2.2,14.8,123.0,Berlin
2024-07-12 13:00:00,2024-07-12 15:00:00,0.1,20.9,90.0,Potsdam
2024-07-13 05:00:00,2024-07-13 06:00:00,0.9,15.5,270.0,Potsdam
2024-07-13 06:00:00,2024-07-13 06:00:00,1.1,14.8,274.0,Berlin
2024-07-14 04:00:00,2024-07-14 04:00:00,0.1,5.5,299.0,Berlin
2024-07-14 07:00:00,2024-07-14 07:00:00,0.1,4.7,40.0,Potsdam
2024-07-14 12:00:00,2024-07-14 12:00:00,0.1,13.7,180.0,Potsdam
2024-07-14 13:00:00,2024-07-14 13:00:00,0.9,11.1,233.0,Berlin
2024-07-14 16:00:00,2024-07-14 16:00:00,0.2,12.6,340.0,Potsdam
2024-07-16 20:00:00,2024-07-16 20:00:00,3.5,11.1,264.0,Berlin
2024-07-16 20:00:00,2024-07-16 20:00:00,0.1,15.8,260.0,Potsdam
2024-07-21 16:00:00,2024-07-21 16:00:00,0.4,12.6,250.0,Potsdam
2024-07-21 19:00:00,2024-07-21 19:00:00,0.1,7.4,199.0,Berlin
2024-07-22 01:00:00,2024-07-22 01:00:00,0.1,9.3,246.0,Berlin
2024-07-22 08:00:00,2024-07-22 08:00:00,0.1,20.9,250.0,Potsdam
2024-07-22 10:00:00,2024-07-22 10:00:00,0.1,26.3,270.0,Potsdam
2024-07-23 16:00:00,2024-07-23 17:00:00,0.7,18.4,320.0,Potsdam
2024-07-23 17:00:00,2024-07-23 17:00:00,1.2,11.1,265.0,Berlin
2024-07-23 19:00:00,2024-07-23 20:00:00,0.1,6.1,240.0,Potsdam
2024-07-23 20:00:00,2024-07-23 20:00:00,0.5,9.3,266.0,Berlin
2024-07-24 01:00:00,2024-07-24 02:00:00,0.1,11.5,260.0,Potsdam
2024-07-24 02:00:00,2024-07-24 04:00:00,0.1,13.0,291.0,Berlin
2024-07-24 05:00:00,2024-07-24 05:00:00,0.1,11.5,290.0,Potsdam
2024-07-24 10:00:00,2024-07-24 10:00:00,0.2,18.4,300.0,Potsdam
2024-07-27 04:00:00,2024-07-27 08:00:00,0.3,7.9,40.0,Potsdam
2024-07-27 05:00:00,2024-07-27 08:00:00,0.2,5.5,300.0,Berlin
2024-07-27 10:00:00,2024-07-27 12:00:00,0.3,7.4,254.0,Berlin
2024-07-27 19:00:00,2024-07-28 07:00:00,0.1,11.2,310.0,Potsdam
2024-07-27 20:00:00,2024-07-28 07:00:00,0.3,16.7,327.0,Berlin
2024-07-28 11:00:00,2024-07-28 11:00:00,3.2,21.2,300.0,Potsdam
2024-07-28 11:00:00,2024-07-28 11:00:00,4.1,18.5,307.0,Berlin
2024-08-04 01:00:00,2024-08-04 02:00:00,2.5,13.7,70.0,Potsdam
2024-08-04 02:00:00,2024-08-04 03:00:00,1.3,9.3,234.0,Berlin
2024-08-04 05:00:00,2024-08-04 07:00:00,0.1,11.9,230.0,Potsdam
2024-08-04 06:00:00,2024-08-04 07:00:00,0.8,9.3,254.0,Berlin
2024-08-04 14:00:00,2024-08-04 14:00:00,6.7,17.3,290.0,Potsdam
2024-08-04 14:00:00,2024-08-04 14:00:00,0.1,14.8,275.0,Berlin
2024-08-07 20:00:00,2024-08-07 20:00:00,0.3,13.0,50.0,Potsdam
2024-08-07 21:00:00,2024-08-07 21:00:00,4.2,11.1,275.0,Berlin
2024-08-09 14:00:00,2024-08-09 14:00:00,0.1,14.8,228.0,Berlin
2024-08-09 15:00:00,2024-08-09 16:00:00,0.3,11.9,210.0,Potsdam
2024-08-09 16:00:00,2024-08-09 16:00:00,0.5,14.8,236.0,Berlin
2024-08-09 18:00:00,2024-08-09 19:00:00,0.3,17.6,260.0,Potsdam
2024-08-09 18:00:00,2024-08-09 19:00:00,1.2,13.0,248.0,Berlin
2024-08-14 19:00:00,2024-08-14 20:00:00,1.8,11.2,280.0,Potsdam
2024-08-14 22:00:00,2024-08-14 23:00:00,0.1,9.3,171.0,Berlin
2024-08-25 04:00:00,2024-08-25 04:00:00,0.3,19.4,270.0,Potsdam
2024-09-09 04:00:00,2024-09-09 12:00:00,0.8,21.2,260.0,Potsdam
2024-09-09 06:00:00,2024-09-09 12:00:00,1.4,18.5,265.0,Berlin
2024-09-09 14:00:00,2024-09-09 14:00:00,0.1,19.8,270.0,Potsdam
2024-09-10 06:00:00,2024-09-10 06:00:00,0.7,20.2,290.0,Potsdam
2024-09-10 08:00:00,2024-09-10 08:00:00,0.2,14.8,283.0,Berlin
2024-09-11 05:00:00,2024-09-11 06:00:00,0.2,19.1,190.0,Potsdam
2024-09-11 07:00:00,2024-09-11 07:00:00,0.1,18.5,204.0,Berlin
2024-09-11 09:00:00,2024-09-11 09:00:00,0.1,23.8,210.0,Potsdam
2024-09-11 09:00:00,2024-09-11 10:00:00,0.1,16.7,227.0,Berlin
2024-09-13 15:00:00,2024-09-13 17:00:00,0.9,16.7,343.0,Berlin
2024-09-13 15:00:00,2024-09-13 15:00:00,0.3,20.5,340.0,Potsdam
2024-09-13 20:00:00,2024-09-13 20:00:00,0.1,22.0,330.0,Potsdam
2024-09-15 18:00:00,2024-09-15 20:00:00,0.2,18.5,344.0,Berlin
2024-09-15 19:00:00,2024-09-15 21:00:00,0.1,16.2,330.0,Potsdam
2024-09-16 01:00:00,2024-09-16 01:00:00,0.2,16.7,339.0,Berlin
2024-09-16 02:00:00,2024-09-16 04:00:00,0.3,17.3,340.0,Potsdam
2024-09-16 06:00:00,2024-09-16 09:00:00,0.1,12.6,340.0,Potsdam
2024-09-16 06:00:00,2024-09-16 08:00:00,0.2,18.5,356.0,Berlin
2024-09-24 09:00:00,2024-09-24 14:00:00,0.1,12.2,230.0,Potsdam
2024-09-24 10:00:00,2024-09-24 14:00:00,0.4,11.1,240.0,Berlin
2024-09-24 17:00:00,2024-09-24 17:00:00,0.1,12.2,180.0,Potsdam
2024-09-25 03:00:00,2024-09-25 03:00:00,0.1,18.4,210.0,Potsdam
2024-09-25 13:00:00,2024-09-25 14:00:00,0.2,14.8,209.0,Berlin
2024-09-25 14:00:00,2024-09-25 14:00:00,0.1,17.3,220.0,Potsdam
2024-09-25 18:00:00,2024-09-25 20:00:00,0.7,10.8,190.0,Potsdam
2024-09-25 19:00:00,2024-09-25 20:00:00,3.1,13.0,190.0,Berlin
2024-09-26 03:00:00,2024-09-26 04:00:00,0.1,18.4,170.0,Potsdam
2024-09-26 03:00:00,2024-09-26 04:00:00,0.2,16.7,168.0,Berlin
2024-09-26 22:00:00,2024-09-26 23:00:00,0.4,20.4,206.0,Berlin
2024-09-26 23:00:00,2024-09-26 23:00:00,0.3,22.7,180.0,Potsdam
2024-09-27 01:00:00,2024-09-27 01:00:00,1.2,25.6,220.0,Potsdam
2024-09-27 16:00:00,2024-09-27 16:00:00,0.1,20.4,216.0,Berlin
2024-09-27 23:00:00,2024-09-27 23:00:00,0.5,24.1,228.0,Berlin
2024-09-27 23:00:00,2024-09-28 00:00:00,0.1,33.1,230.0,Potsdam
2024-10-01 05:00:00,2024-10-01 09:00:00,3.8,17.6,110.0,Potsdam
2024-10-01 07:00:00,2024-10-01 10:00:00,0.2,14.8,123.0,Berlin
2024-10-01 16:00:00,2024-10-01 16:00:00,0.2,13.0,104.0,Berlin
2024-10-01 16:00:00,2024-10-01 17:00:00,0.9,20.5,100.0,Potsdam
2024-10-01 18:00:00,2024-10-01 18:00:00,0.2,13.0,102.0,Berlin
2024-10-01 20:00:00,2024-10-01 23:00:00,0.1,13.3,90.0,Potsdam
2024-10-02 00:00:00,2024-10-02 00:00:00,0.1,11.1,95.0,Berlin
2024-10-02 02:00:00,2024-10-02 05:00:00,0.4,13.0,72.0,Berlin
2024-10-02 04:00:00,2024-10-02 06:00:00,0.1,13.7,80.0,Potsdam
2024-10-02 13:00:00,2024-10-02 16:00:00,0.2,13.0,20.0,Berlin
2024-10-02 14:00:00,2024-10-02 18:00:00,0.2,9.0,320.0,Potsdam
2024-10-02 22:00:00,2024-10-02 22:00:00,0.2,13.0,350.0,Berlin
2024-10-03 00:00:00,2024-10-03 00:00:00,0.1,13.0,341.0,Berlin
2024-10-03 01:00:00,2024-10-03 01:00:00,0.2,11.2,350.0,Potsdam
2024-10-03 15:00:00,2024-10-03 15:00:00,0.1,14.8,346.0,Berlin
2024-10-03 16:00:00,2024-10-03 16:00:00,0.1,17.6,350.0,Potsdam
2024-10-04 12:00:00,2024-10-04 13:00:00,0.2,14.8,29.0,Berlin
2024-10-04 14:00:00,2024-10-04 14:00:00,1.1,12.2,10.0,Potsdam
2024-10-04 16:00:00,2024-10-04 16:00:00,0.3,10.1,360.0,Potsdam
2024-10-07 13:00:00,2024-10-07 14:00:00,0.1,7.6,200.0,Potsdam
2024-10-08 05:00:00,2024-10-08 05:00:00,0.2,16.6,110.0,Potsdam
2024-10-08 05:00:00,2024-10-08 05:00:00,0.1,11.1,137.0,Berlin
2024-10-08 19:00:00,2024-10-09 03:00:00,0.1,9.3,250.0,Berlin
2024-10-08 19:00:00,2024-10-09 02:00:00,0.1,13.3,250.0,Potsdam
2024-10-09 16:00:00,2024-10-09 18:00:00,0.1,15.8,140.0,Potsdam
2024-10-09 20:00:00,2024-10-09 20:00:00,0.1,16.6,140.0,Potsdam
2024-10-09 23:00:00,2024-10-10 00:00:00,0.1,18.7,130.0,Potsdam
2024-10-10 03:00:00,2024-10-10 03:00:00,0.1,18.5,158.0,Berlin
2024-10-10 05:00:00,2024-10-10 05:00:00,0.1,20.4,167.0,Berlin
2024-10-10 05:00:00,2024-10-10 05:00:00,0.1,26.3,160.0,Potsdam
2024-10-10 10:00:00,2024-10-10 10:00:00,0.3,22.2,249.0,Berlin
2024-10-10 10:00:00,2024-10-10 11:00:00,0.1,37.1,260.0,Potsdam
2024-10-10 17:00:00,2024-10-10 18:00:00,0.1,18.5,280.0,Berlin
2024-10-13 00:00:00,2024-10-13 00:00:00,0.2,17.6,160.0,Potsdam
2024-10-13 04:00:00,2024-10-13 06:00:00,0.5,18.5,248.0,Berlin
2024-10-13 04:00:00,2024-10-13 06:00:00,0.9,27.7,260.0,Potsdam
2024-10-13 11:00:00,2024-10-13 11:00:00,0.1,27.8,267.0,Berlin
2024-10-13 16:00:00,2024-10-13 16:00:00,0.5,32.0,260.0,Potsdam
2024-10-13 17:00:00,2024-10-13 17:00:00,0.1,24.1,272.0,Berlin
2024-10-13 18:00:00,2024-10-13 18:00:00,0.3,29.9,260.0,Potsdam
2024-10-21 06:00:00,2024-10-21 07:00:00,0.1,19.4,200.0,Potsdam
2024-10-21 06:00:00,2024-10-21 07:00:00,0.2,13.0,198.0,Berlin
2024-10-28 00:00:00,2024-10-28 00:00:00,0.1,9.3,243.0,Berlin
2024-10-28 19:00:00,2024-10-28 19:00:00,0.1,13.0,249.0,Berlin
2024-10-28 22:00:00,2024-10-28 23:00:00,0.1,15.8,230.0,Potsdam
2024-10-29 02:00:00,2024-10-29 03:00:00,0.3,14.8,230.0,Potsdam
2024-10-29 03:00:00,2024-10-29 04:00:00,0.2,11.1,238.0,Berlin
2024-10-29 05:00:00,2024-10-29 05:00:00,0.1,16.9,230.0,Potsdam
2024-10-31 06:00:00,2024-10-31 06:00:00,0.2,16.9,270.0,Potsdam
2024-11-02 01:00:00,2024-11-02 02:00:00,0.5,14.8,316.0,Berlin
2024-11-02 02:00:00,2024-11-02 02:00:00,0.4,20.5,300.0,Potsdam
2024-11-04 08:00:00,2024-11-04 09:00:00,0.1,7.4,277.0,Berlin
2024-11-04 09:00:00,2024-11-04 09:00:00,0.2,6.8,280.0,Potsdam
2024-11-07 01:00:00,2024-11-07 01:00:00,0.1,2.9,140.0,Potsdam
2024-11-07 04:00:00,2024-11-07 07:00:00,0.1,6.8,360.0,Potsdam
2024-11-12 13:00:00,2024-11-12 13:00:00,0.2,7.4,51.0,Berlin
2024-11-13 09:00:00,2024-11-13 09:00:00,0.1,9.3,324.0,Berlin
2024-11-14 04:00:00,2024-11-14 04:00:00,0.1,15.1,210.0,Potsdam
2024-11-14 06:00:00,2024-11-14 10:00:00,0.1,15.8,270.0,Potsdam
2024-11-14 07:00:00,2024-11-14 08:00:00,0.2,11.1,242.0,Berlin
2024-11-14 11:00:00,2024-11-14 11:00:00,0.3,13.0,276.0,Berlin
2024-11-14 13:00:00,2024-11-14 13:00:00,0.1,17.3,290.0,Potsdam
2024-11-17 03:00:00,2024-11-17 08:00:00,0.1,21.6,230.0,Potsdam
2024-11-17 03:00:00,2024-11-17 08:00:00,0.1,18.5,233.0,Berlin
2024-11-17 10:00:00,2024-11-17 11:00:00,0.3,18.5,244.0,Berlin
2024-11-17 11:00:00,2024-11-17 11:00:00,0.1,22.7,240.0,Potsdam
2024-11-19 06:00:00,2024-11-19 13:00:00,0.1,16.6,190.0,Potsdam
2024-11-19 07:00:00,2024-11-19 13:00:00,0.1,14.8,188.0,Berlin
2024-11-19 15:00:00,2024-11-19 19:00:00,1.5,18.5,298.0,Berlin
2024-11-19 15:00:00,2024-11-19 19:00:00,0.9,24.8,280.0,Potsdam
2024-11-19 21:00:00,2024-11-19 21:00:00,0.1,25.2,280.0,Potsdam
2024-11-20 13:00:00,2024-11-20 14:00:00,0.2,16.6,260.0,Potsdam
2024-11-20 19:00:00,2024-11-20 21:00:00,0.3,24.5,260.0,Potsdam
2024-11-20 20:00:00,2024-11-20 22:00:00,0.4,14.8,272.0,Berlin
2024-11-20 23:00:00,2024-11-20 23:00:00,0.6,23.8,290.0,Potsdam
2024-11-21 01:00:00,2024-11-21 02:00:00,0.1,19.8,280.0,Potsdam
2024-11-22 08:00:00,2024-11-22 08:00:00,0.1,13.0,260.0,Berlin
2024-11-22 22:00:00,2024-11-22 23:00:00,0.2,16.7,270.0,Berlin
2024-11-22 22:00:00,2024-11-22 22:00:00,0.3,18.7,240.0,Potsdam
2024-11-24 00:00:00,2024-11-24 06:00:00,0.9,21.6,210.0,Potsdam
2024-11-24 01:00:00,2024-11-24 09:00:00,0.1,20.4,211.0,Berlin
2024-11-24 08:00:00,2024-11-24 08:00:00,0.2,22.0,220.0,Potsdam
2024-11-24 10:00:00,2024-11-24 11:00:00,0.3,24.8,220.0,Potsdam
2024-11-24 11:00:00,2024-11-24 11:00:00,0.2,20.4,217.0,Berlin
2024-11-24 19:00:00,2024-11-24 19:00:00,0.1,21.6,180.0,Potsdam
2024-11-25 23:00:00,2024-11-26 01:00:00,0.7,14.0,240.0,Potsdam
2024-11-26 01:00:00,2024-11-26 01:00:00,0.1,13.0,240.0,Berlin
2024-11-26 03:00:00,2024-11-26 06:00:00,0.3,11.1,268.0,Berlin
2024-11-26 03:00:00,2024-11-26 06:00:00,0.3,13.3,230.0,Potsdam
2024-11-27 20:00:00,2024-11-28 00:00:00,0.2,22.2,184.0,Berlin
2024-11-27 20:00:00,2024-11-27 23:00:00,1.7,25.6,170.0,Potsdam
2024-11-28 05:00:00,2024-11-28 17:00:00,0.1,25.9,313.0,Berlin
2024-11-28 05:00:00,2024-11-28 11:00:00,0.1,37.4,270.0,Potsdam
2024-11-28 13:00:00,2024-11-28 13:00:00,0.3,37.4,280.0,Potsdam
2024-11-28 15:00:00,2024-11-28 18:00:00,0.1,28.4,300.0,Potsdam
2024-11-28 20:00:00,2024-11-28 20:00:00,0.1,24.1,315.0,Berlin
2024-11-28 22:00:00,2024-11-28 22:00:00,0.1,22.2,322.0,Berlin
2024-11-28 22:00:00,2024-11-28 22:00:00,0.1,25.6,320.0,Potsdam
2024-12-03 16:00:00,2024-12-03 21:00:00,0.2,15.1,260.0,Potsdam
2024-12-03 17:00:00,2024-12-03 22:00:00,0.3,11.1,275.0,Berlin
2024-12-04 04:00:00,2024-12-04 05:00:00,0.3,9.3,244.0,Berlin
2024-12-04 05:00:00,2024-12-04 05:00:00,0.1,12.6,250.0,Potsdam
2024-12-04 09:00:00,2024-12-04 09:00:00,0.1,13.3,260.0,Potsdam
2024-12-04 12:00:00,2024-12-04 12:00:00,0.1,11.1,261.0,Berlin
2024-12-04 16:00:00,2024-12-04 16:00:00,0.1,9.3,259.0,Berlin
2024-12-04 22:00:00,2024-12-05 03:00:00,0.1,13.0,269.0,Berlin
2024-12-04 22:00:00,2024-12-05 01:00:00,0.1,16.6,260.0,Potsdam
2024-12-05 03:00:00,2024-12-05 04:00:00,0.1,16.6,270.0,Potsdam
2024-12-05 06:00:00,2024-12-05 06:00:00,0.1,11.1,261.0,Berlin
2024-12-06 01:00:00,2024-12-06 01:00:00,0.1,20.2,160.0,Potsdam
2024-12-06 01:00:00,2024-12-06 01:00:00,0.3,22.2,158.0,Berlin
2024-12-06 04:00:00,2024-12-06 10:00:00,1.1,13.7,180.0,Potsdam
2024-12-06 04:00:00,2024-12-06 12:00:00,0.2,11.1,193.0,Berlin
2024-12-06 15:00:00,2024-12-06 15:00:00,0.1,10.4,200.0,Potsdam
2024-12-06 15:00:00,2024-12-06 16:00:00,0.1,5.5,211.0,Berlin
2024-12-07 00:00:00,2024-12-07 02:00:00,0.1,16.2,260.0,Potsdam
2024-12-07 05:00:00,2024-12-07 06:00:00,0.2,11.1,215.0,Berlin
2024-12-07 05:00:00,2024-12-07 05:00:00,0.3,11.9,240.0,Potsdam
2024-12-07 16:00:00,2024-12-07 23:00:00,0.2,12.6,140.0,Potsdam
2024-12-07 16:00:00,2024-12-08 01:00:00,0.1,13.0,121.0,Berlin
2024-12-08 11:00:00,2024-12-08 11:00:00,0.1,14.8,79.0,Berlin
2024-12-08 13:00:00,2024-12-08 14:00:00,0.1,16.9,70.0,Potsdam
2024-12-08 13:00:00,2024-12-08 13:00:00,0.3,14.8,70.0,Berlin
2024-12-09 01:00:00,2024-12-09 05:00:00,0.3,16.7,28.0,Berlin
2024-12-09 02:00:00,2024-12-09 06:00:00,0.3,12.6,60.0,Potsdam
2024-12-09 15:00:00,2024-12-09 18:00:00,0.1,18.5,43.0,Berlin
2024-12-09 16:00:00,2024-12-09 18:00:00,0.1,20.2,60.0,Potsdam
2024-12-09 20:00:00,2024-12-09 20:00:00,0.1,17.6,60.0,Potsdam
2024-12-14 17:00:00,2024-12-14 17:00:00,0.1,19.8,240.0,Potsdam
2024-12-14 19:00:00,2024-12-14 21:00:00,0.3,23.8,260.0,Potsdam
2024-12-14 19:00:00,2024-12-14 21:00:00,0.1,18.5,262.0,Berlin
2024-12-15 02:00:00,2024-12-15 02:00:00,0.1,20.4,275.0,Berlin
2024-12-15 03:00:00,2024-12-15 10:00:00,0.4,24.5,260.0,Potsdam
2024-12-15 04:00:00,2024-12-15 07:00:00,0.1,20.4,276.0,Berlin
2024-12-15 10:00:00,2024-12-15 10:00:00,0.2,18.5,274.0,Berlin
2024-12-15 12:00:00,2024-12-15 12:00:00,0.1,20.4,268.0,Berlin
2024-12-15 15:00:00,2024-12-15 18:00:00,0.1,24.1,256.0,Berlin
2024-12-15 15:00:00,2024-12-15 19:00:00,0.3,25.6,250.0,Potsdam
2024-12-15 20:00:00,2024-12-15 20:00:00,0.1,25.9,261.0,Berlin
2024-12-15 22:00:00,2024-12-15 22:00:00,0.1,25.9,264.0,Berlin
2024-12-16 18:00:00,2024-12-16 19:00:00,1.0,27.8,269.0,Berlin
2024-12-16 18:00:00,2024-12-16 18:00:00,0.4,26.6,260.0,Potsdam
2024-12-16 21:00:00,2024-12-16 22:00:00,0.1,25.9,265.0,Berlin
2024-12-18 12:00:00,2024-12-18 12:00:00,0.1,20.4,211.0,Berlin
2024-12-18 12:00:00,2024-12-18 12:00:00,0.1,22.0,200.0,Potsdam
2024-12-19 06:00:00,2024-12-19 06:00:00,0.1,24.5,190.0,Potsdam
2024-12-19 06:00:00,2024-12-19 06:00:00,0.1,22.2,203.0,Berlin
2024-12-19 08:00:00,2024-12-19 08:00:00,0.1,24.1,208.0,Berlin
2024-12-19 10:00:00,2024-12-19 11:00:00,0.1,25.9,215.0,Berlin
2024-12-19 10:00:00,2024-12-19 11:00:00,0.1,27.4,200.0,Potsdam
2024-12-19 16:00:00,2024-12-19 18:00:00,0.2,20.4,285.0,Berlin
2024-12-19 16:00:00,2024-12-19 18:00:00,0.1,26.6,270.0,Potsdam
2024-12-21 08:00:00,2024-12-21 08:00:00,0.1,24.5,220.0,Potsdam
2024-12-21 09:00:00,2024-12-21 09:00:00,0.2,20.4,221.0,Berlin
2024-12-21 20:00:00,2024-12-21 21:00:00,0.1,26.3,210.0,Potsdam
2024-12-21 20:00:00,2024-12-21 21:00:00,0.6,22.2,212.0,Berlin
2024-12-22 00:00:00,2024-12-22 00:00:00,0.1,22.2,219.0,Berlin
2024-12-22 02:00:00,2024-12-22 04:00:00,0.7,20.4,225.0,Berlin
2024-12-22 02:00:00,2024-12-22 04:00:00,0.1,26.6,230.0,Potsdam
2024-12-22 08:00:00,2024-12-22 12:00:00,0.2,16.2,250.0,Potsdam
2024-12-22 09:00:00,2024-12-22 12:00:00,0.9,14.8,251.0,Berlin
2024-12-23 02:00:00,2024-12-23 02:00:00,0.1,20.9,250.0,Potsdam
2024-12-23 02:00:00,2024-12-23 02:00:00,0.3,14.8,247.0,Berlin
2024-12-23 11:00:00,2024-12-23 12:00:00,0.1,18.5,234.0,Berlin
2024-12-23 11:00:00,2024-12-23 11:00:00,0.4,24.5,230.0,Potsdam
2024-12-23 15:00:00,2024-12-23 15:00:00,0.3,22.3,240.0,Potsdam
2024-12-23 15:00:00,2024-12-23 18:00:00,0.8,18.5,274.0,Berlin
2024-12-23 18:00:00,2024-12-23 19:00:00,0.1,20.2,280.0,Potsdam
2024-12-23 22:00:00,2024-12-23 22:00:00,0.3,20.4,293.0,Berlin
2024-12-26 05:00:00,2024-12-26 05:00:00,0.2,7.4,206.0,Berlin
2024-12-26 08:00:00,2024-12-26 08:00:00,0.1,7.4,214.0,Berlin
2024-12-26 10:00:00,2024-12-26 10:00:00,0.1,7.9,200.0,Potsdam
2024-12-26 15:00:00,2024-12-26 15:00:00,0.1,5.5,201.0,Berlin
2024-12-26 15:00:00,2024-12-26 15:00:00,0.1,5.4,180.0,Potsdam
2024-12-26 17:00:00,2024-12-26 17:00:00,0.1,5.0,150.0,Potsdam
2024-12-26 17:00:00,2024-12-26 17:00:00,0.1,5.5,207.0,Berlin
2024-12-26 22:00:00,2024-12-26 22:00:00,0.1,3.7,170.0,Berlin
2024-12-26 23:00:00,2024-12-26 23:00:00,0.1,5.0,190.0,Potsdam
